93201;M;Bam Bam Felis Audax DK;NFO d 24;05-05-2002;FD LO 114920;73388;66743
93202;F;Bell Gamgee Felis Audax DK;NFO f 22;05-05-2002;FD LO 114921;86560;72272
93203;F;Belmarie Felis Audax DK;NFO f 24;05-05-2002;FD LO 114922;86560;72272
93204;F;Camellia Baggins Felis Audax DK;NFO g 22;05-05-2002;FD LO 114923;86560;72272
93205;M;King Faramir Felis Audax DK;NFO a 23;05-05-2002;FD LO 114924;86560;72272
93336;M;Ol's Outgoing Ollivander;NFO n;20-11-2001;FD LO 115020;79956;84905
93337;F;Ol's Oldfashioned Ophelia;NFO n;20-11-2001;FD LO 115021;79956;84905
93338;F;Ol's Openhearted Olivia;NFO n;20-11-2001;FD LO 115022;79956;84905
93339;F;Ol's Outback Olga;NFO n;20-11-2001;FD LO 115023;79956;84905
93340;F;Ol's Outstanding Octavia;NFO f 23;20-11-2001;FD LO 115024;79956;84905
93341;F;Ol's Virgin Virginia;NFO n 09;25-11-2001;FD LO 115025;67716;76394
93342;F;Ol's Voyager Victoria;NFO n 23;25-11-2001;FD LO 115026;67716;76394
93343;M;Ol's Laidback Larry;NFO n 09 23;28-02-2002;FD LO 115027;79955;58496
93344;M;Ol's Lovable Leonardo;NFO a 09 23;28-02-2002;FD LO 115028;79955;58496
93345;M;Ol's Rapid Radar;NFO n 23;04-03-2002;FD LO 115029;79955;67715
93346;M;Ol's Ready Ryan;NFO n 09 23;04-03-2002;FD LO 115030;79955;67715
93347;M;Ol's Rainman Robin;NFO a 09 22;04-03-2002;FD LO 115031;79955;67715
93348;F;Ol's Rhinestone Rose;NFO g 09 22;04-03-2002;FD LO 115032;79955;67715
93349;F;Ol's Russet Ruby;NFO f 23;04-03-2002;FD LO 115033;79955;67715
93358;M;DK Dansbjergs Nessi;NFO n 22;12-03-2002;FD LO 115042;79785;88770
93359;M;DK Dansbjergs Niclas;NFO n 09 22;12-03-2002;FD LO 115043;79785;88770
93360;M;DK Dansbjergs Nikolaj;NFO d 09 23;12-03-2002;FD LO 115044;79785;88770
93361;F;DK Dansbjergs Neri;NFO n 09 23;12-03-2002;FD LO 115045;79785;88770
93362;F;DK Dansbjergs Octavia;NFO n 25;26-03-2002;FD LO 115046;86221;84158
93363;M;DK Dansbjergs Omalley;NFO ns;26-03-2002;FD LO 115047;86221;84158
93364;M;DK Dansbjergs Odyn;NFO as 25;26-03-2002;FD LO 115048;86221;84158
93365;F;DK Felis Chivato's Miss Molly;NFO n 09 23;08-05-2002;FD RX 115049;10784;77027
93366;F;DK Felis Chivato's Chanika;NFO a 09 23;08-05-2002;FD RX 115050;10784;77027
93367;F;DK Felis Chivato's Bluepoint;NFO a 09;08-05-2002;FD RX 115051;10784;77027
93368;M;DK Felis Chivato's Ezri;NFO a 09 23;08-05-2002;FD RX 115052;10784;77027
93369;M;DK Felis Chivato's Mighty Blue;NFO a;08-05-2002;FD RX 115053;10784;77027
93370;M;DK Felis Chivato's Neelix;NFO n 09 23;08-05-2002;FD RX 115054;10784;77027
93378;F;Coco 02-018;NFO f;13-03-2002;FD LO 115062;72411;86540
93379;M;Lionel 02-019;NFO d 09 22;13-03-2002;FD LO 115063;72411;86540
93380;F;Woopie 02-020;NFO d 09 22;13-03-2002;FD LO 115064;72411;86540
93381;M;Artemis 02-021;NFO n 23;13-03-2002;FD LO 115065;72411;86540
93382;F;(N)Fodnaheia's Vilde;NFO f 09 22;...;NRR LO 123459;91441;76186
93383;F;Pan's Tarwitha;NFO n 23;...;NRR RX 56017;;
93384;M;Pan's Tarjei;NFO n 23;08-07-1996;SVERAK RX 142426;57146;93383
93385;M;S*Tassajara's Magor;NFO n 09 23;18-02-1998;SVERAK LO 149011;93384;81451
93386;M;(N)Fodnaheia's Alessi;NFO n 09 23;07-12-1999;NRR RX 126812;93385;76181
93387;M;(N)Ravnklo's Pippin;NFO d 09 23;07-03-2002;FD LO 115066;93386;93382
93511;F;DK Klarborg's Stacy;NFO fs 23;26-04-2002;FD LO 115170;73094;72165
93512;F;DK Klarborg's Sille;NFO f 09 23;26-04-2002;FD LO 115171;73094;72165
93513;M;DK Klarborg's Snøvsen;NFO d 09 22;26-04-2002;FD LO 115172;73094;72165
93514;M;DK Klarborg's Simba;NFO d 23;26-04-2002;FD LO 115173;73094;72165
93515;M;DK Klarborg's Skipper;NFO d 09 23;26-04-2002;FD LO 115174;73094;72165
93516;F;DK Klarborg's Ronja;NFO f;16-05-2002;FD LO 115175;73094;78766
93517;M;DK Klarborg's Rocky;NFO ds 09 22;16-05-2002;FD LO 115176;73094;78766
93518;M;Ruben 02-022;NFO n 09 22;18-05-2002;FD LO 115177;91259;79211
93519;M;Ferdinand 02-023;NFO n 09 23;18-05-2002;FD LO 115178;91259;79211
93520;F;Rebekka 02-024;NFO f 22;18-05-2002;FD LO 115179;91259;79211
93521;M;Kris 02-025;NFO n 09 23;18-05-2002;FD LO 115180;91259;79211
93522;M;Birger 02-026;NFO n 09 23;18-05-2002;FD LO 115181;91259;79211
93593;F;Kvilles Tori;NFO f 09;13-06-2002;FD LO 115232;34801;28225
93594;M;Kvilles Truls;NFO d 09;13-06-2002;FD LO 115233;34801;28225
93595;M;Kvilles Tor;NFO e 09;13-06-2002;FD LO 115234;34801;28225
93596;M;Kvilles Toke;NFO n 09;13-06-2002;FD LO 115235;34801;28225
93597;F;Kvilles Fr. Hansen;NFO ns 09 23;10-05-2002;FD LO 115236;34801;71925
93598;F;Kvilles Fr. Larsen;NFO a 23;10-05-2002;FD LO 115237;34801;71925
93599;M;Kvilles Hr. Jensen;NFO n 23;10-05-2002;FD LO 115238;34801;71925
93600;M;Kvilles Hr. Olsen;NFO n 09 23;10-05-2002;FD LO 115239;34801;71925
93601;M;Kvilles Hr. Nielsen;NFO n 09 23;10-05-2002;FD LO 115240;34801;71925
93602;F;DK Fruen's Tornerose;NFO d 09 23;12-04-2002;FD LO 115241;62463;65196
93603;F;DK Fruen's Askepot;NFO d 09 23;12-04-2002;FD LO 115242;62463;65196
93604;F;DK Fruen's Snehvide;NFO e 09 23;12-04-2002;FD LO 115243;62463;65196
93605;F;DK Fruen's Sabrina;NFO d 09 23;12-04-2002;FD LO 115244;62463;65196
93606;M;DK Fruen's Dumbo;NFO d 09 23;12-04-2002;FD LO 115245;62463;65196
93610;F;DK Havheksen's Iscreme og Soda;NFO g 09 23;20-04-2002;FD LO 115249;40481;76579
93611;F;DK Havheksen's Isthe Til Cirkeline;NFO f 09 23;20-04-2002;FD LO 115250;40481;76579
93612;F;DK Havheksen's Isblå Tigerlilly;NFO g 23;20-04-2002;FD LO 115251;40481;76579
93613;F;DK Havheksen's Indian Tonic;NFO f 23;20-04-2002;FD LO 115252;40481;76579
93614;M;DK Havheksen's Imponerende Tiger;NFO n 09 23;20-04-2002;FD LO 115253;40481;76579
93615;M;DK Havheksen's Indiana Jones;NFO n 09 23;20-04-2002;FD LO 115254;40481;76579
93616;M;DK Havheksen's Indian Chief;NFO n 23;20-04-2002;FD LO 115255;40481;76579
93617;M;DK Havheksen's Inspector Morse;NFO n 23;20-04-2002;FD LO 115256;40481;76579
93620;M;DK Family's Herkules;NFO n 09 23;20-04-2002;FD LO 115259;68492;78884
93621;M;DK Family's Sølvpil;NFO as 09 22;20-04-2002;FD LO 115260;68492;78884
93622;M;DK Family's Anaconda;NFO as 09 23;20-04-2002;FD LO 115261;68492;78884
93623;F;DK Family's Selma;NFO a 09;20-04-2002;FD LO 115262;68492;78884
93624;F;Holly 02-030;NFO d 09 23;24-04-2002;FD LO 115263;86738;80716
93625;M;Gismo 02-031;NFO d 09;24-04-2002;FD LO 115264;86738;80716
93628;M;DK Tilia Nova's Xander;NFO ns 09;15-05-2002;FD LO 115267;61881;71337
93629;M;DK Tilia Nova's Xavier;NFO ns 09;15-05-2002;FD LO 115268;61881;71337
93630;M;DK Tilia Nova's Ximun;NFO ns 09 23;15-05-2002;FD LO 115269;61881;71337
93701;M;DK Zuzet's Det Er Ganske Vist;NFO n 09 23;06-04-2002;FD LO 115298;84794;79514
93702;M;DK Zuzet's Den Standhaftige;NFO n 09 23;06-04-2002;FD LO 115299;84794;79514
93703;M;DK Zuzet's Den Grimme Ælling;NFO w 61;06-04-2002;FD LO 115300;84794;79514
93704;M;DK Zuzet's Den Flyvende Kuffert;NFO w;06-04-2002;FD LO 115301;84794;79514
93705;F;DK Zuzet's Den Lille Havfrue;NFO a 09;06-04-2002;FD LO 115302;84794;79514
93834;M;Rex Felis Audax DK;NFO n 09;19-04-2002;FD LO 115379;66718;78326
93835;M;Max Felis Audax DK;NFO n 09;19-04-2002;FD LO 115380;66718;78326
93836;M;Dino Felis Audax DK;NFO a;19-04-2002;FD LO 115381;66718;78326
93837;M;Milo Felis Audax DK;NFO a;19-04-2002;FD LO 115382;66718;78326
93838;F;Donna Felis Audax DK;NFO f 09;19-04-2002;FD LO 115383;66718;78326
93927;M;DK Insel's Felix;NFO n 09 22;27-04-2002;FD LO 115415;79829;73547
93928;M;DK Insel's Caesar;NFO ns 09 23;27-04-2002;FD LO 115416;79829;73547
93929;M;DK Insel's Claudius;NFO ns 23;27-04-2002;FD LO 115417;79829;73547
93930;M;DK Insel's Figaro;NFO ns 09 22;27-04-2002;FD LO 115418;79829;73547
93931;F;DK Insel's Cirkeline;NFO n 09 23;27-04-2002;FD LO 115419;79829;73547
93932;F;DK Insel's Camille;NFO ns 09 22;27-04-2002;FD LO 115420;79829;73547
93933;M;DK Nádia Duchess Snapper;NFO n;29-03-2002;FD LO 115422;80539;77903
93934;M;DK Nádia Duchess Blaki;NFO n;29-03-2002;FD LO 115423;80539;77903
93935;F;DK Nádia Duchess Bibi;NFO n;29-03-2002;FD LO 115424;80539;77903
93936;F;DK Nádia Duchess Zorba;NFO n;29-03-2002;FD LO 115425;80539;77903
93937;F;DK Nádia Duchess Beauty;NFO n 09;29-03-2002;FD LO 115426;80539;77903
93944;M;Beauty af Clipper;NFO n 09;11-04-2002;FD LO 115433;78156;43792
93945;M;Banjo af Clipper;NFO d 09;11-04-2002;FD LO 115434;78156;43792
93946;F;Bella af Clipper;NFO f 09;11-04-2002;FD LO 115435;78156;43792
93947;M;DK Indina Fortuna's Herkules;NFO n 09;30-04-2002;FD LO 115436;70911;46324
93948;M;DK Indina Fortuna's Hugo Boss;NFO n 09 23;30-04-2002;FD LO 115437;70911;46324
93949;F;DK Indina Fortuna's Hira-Mia;NFO n 09 23;30-04-2002;FD LO 115438;70911;46324
93950;F;DK Indina Fortuna's Harli Davidson;NFO n 09 23;30-04-2002;FD LO 115439;70911;46324
93951;F;DK Indina Fortuna's Hilery;NFO a 09 23;30-04-2002;FD LO 115440;70911;46324
93952;F;DK Indina Fortuna's Helena;NFO f 09;30-04-2002;FD LO 115441;70911;46324
93953;F;DK Indina Fortuna's Herlige Freja;NFO g 09;30-04-2002;FD LO 115442;70911;46324
93954;M;DK Dansbjergs Sinbad;NFO n 09 23;24-04-2002;FD LO 115443;84163;81482
93955;M;DK Dansbjergs Snorre-Snup;NFO n 23;24-04-2002;FD LO 115444;84163;81482
93956;F;DK Dansbjergs Troja;NFO f 09 22;27-04-2002;FD LO 115445;60515;72761
93957;F;DK Dansbjergs Toeris;NFO f 09 22;27-04-2002;FD LO 115446;60515;72761
93958;M;DK Dansbjergs Titan;NFO ds 23;27-04-2002;FD LO 115447;60515;72761
93959;M;DK Dansbjergs Tellus;NFO ds 23;27-04-2002;FD LO 115448;60515;72761
93960;M;DK Dansbjergs Tjalfe;NFO ns 09;27-04-2002;FD LO 115449;60515;72761
93961;F;DK Dansbjergs Thalulah;NFO f 09 22;27-04-2002;FD LO 115450;60515;72761
93962;F;DK Dansbjergs Maiken;NFO as 09 23;29-04-2002;FD LO 115451;86221;80547
93963;M;DK Dansbjergs Maurits;NFO a 22;29-04-2002;FD LO 115452;86221;80547
93964;M;DK Dansbjergs Maxim;NFO ns 22;29-04-2002;FD LO 115453;86221;80547
93965;M;DK Dansbjergs Midas;NFO ns 09 22;29-04-2002;FD LO 115454;86221;80547
93966;M;DK Dansbjergs Marwin;NFO ns;29-04-2002;FD LO 115455;86221;80547
93967;M;DK Dansbjergs Morillo;NFO ns 09 22;29-04-2002;FD LO 115456;86221;80547
93977;M;DK Cecicat Tyson;NFO n 09;24-04-2002;FD LO 115458;83762;63013
93978;M;DK Trønninge's Harry Potter;NFO n;13-04-2002;FD LO 115459;58909;72237
93980;F;DK Fruen's Labre Larve;NFO f 09;22-04-2002;FD LO 115461;62463;77349
93981;M;DK Fruen's Karamel;NFO d 09 23;22-04-2002;FD LO 115462;62463;77349
93982;M;DK Fruen's Vingummi;NFO e 09 22;22-04-2002;FD LO 115463;62463;77349
93983;M;DK Fruen's Skumbanan;NFO d 09 22;22-04-2002;FD LO 115464;62463;77349
93984;M;DK Fruen's Lakrids Konfekt;NFO n 09;22-04-2002;FD LO 115465;62463;77349
93985;M;DK Freki's Richard Løvehjerte;NFO d 22;30-05-2002;FD LO 115466;76643;78648
93986;M;DK Freki's Prins John;NFO d 09 22;30-05-2002;FD LO 115467;76643;78648
93987;M;DK Freki's Ivanhoe;NFO d 09 22;30-05-2002;FD LO 115468;76643;78648
93988;F;DK Freki's Lady Rowena;NFO f 09 23;30-05-2002;FD LO 115469;76643;78648
93989;F;DK Freki's Lady Marian;NFO f 09 22;30-05-2002;FD LO 115470;76643;78648
94014;F;Fåfängans Mira, DM;NFO f 09 22;05-12-1989;SVERAK RX 83060;41329;67009
94015;F;S*Tigerögas Hiawatha;NFO f 09;...;SVERAK LO 147183;81450;94014
94016;M;S*Izawatha's Shogun;NFO d 09 23;...;SVERAK LO 158215;92940;94015
94017;M;S*Larstorp's Ackerman;NFO n 09 22;...;SVERAK RX 87339;12017;44021
94018;F;Solhuset's Aslög J.S.;NFO f 09 23;...;KKN SL 86-91 K;;
94019;M;Tauron's Esgaroth;NFO n 09;...;KKN SL 202-93;94017;85777
94020;F;Bobadilla's Nadja;NFO g 09 23;...;KKN SL 387-95;59199;67608
94021;F;Midvinternattens Barbarina;NFO n 09;...;KKN SL 557-97;94019;94020
94022;F;Dufnäs Lotta på Bråkmakargatan;NFO f 09;30-08-2001;FD LO 115495;94016;94021
94032;F;DK Nordhøjs Amanda II;NFO f 09;19-05-2002;FD LO 115505;40481;61791
94033;F;DK Nordhøjs Alexis;NFO f 24;19-05-2002;FD LO 115506;40481;61791
94034;M;DK Nordhøjs Albert;NFO a 09;19-05-2002;FD LO 115507;40481;61791
94035;M;DK Nordhøjs Anton;NFO n 22;19-05-2002;FD LO 115508;40481;61791
94036;F;DK Havheksen's Jaffa Orange;NFO d 09 23;04-06-2002;FD LO 115509;40481;72748
94037;F;DK Havheksen's Jessica Lang;NFO e 09 23;04-06-2002;FD LO 115510;40481;72748
94038;M;DK Havheksen's James Bond;NFO d 09 23;04-06-2002;FD LO 115511;40481;72748
94039;M;DK Havheksen's Jessie James;NFO d 09 23;04-06-2002;FD LO 115512;40481;72748
94040;M;DK Havheksen's Juncker Tyndsak;NFO n 09;04-06-2002;FD LO 115513;40481;72748
94041;M;DK Fabis Frække Frederik;NFO a 09 22;25-05-2002;FD LO 115514;85888;67251
94042;M;DK Fabis Mr. Ronaldo;NFO d 09 23;25-05-2002;FD LO 115515;85888;67251
94043;F;DK Fabis Babouska;NFO g 09 23;25-05-2002;FD LO 115516;85888;67251
94044;F;DK Fabis Olivia;NFO g 23;25-05-2002;FD LO 115517;85888;67251
94052;M;DK Hopeless Tribes O'Malley;NFO n 09;15-05-2002;FD RX 115525;10784;69106
94053;F;DK Hopeless Tribes Fairy Belle;NFO n 09;15-05-2002;FD RX 115526;10784;69106
94054;F;DK Hopeless Tribes Lime Light;NFO n 09 23;15-05-2002;FD RX 115527;10784;69106
94055;F;DK Hopeless Tribes Schippi;NFO n 09 23;15-05-2002;FD RX 115528;10784;69106
94056;F;DK Babette's Yvonne;NFO ns 22;10-05-2002;FD LO 115529;84030;71608
94057;M;DK Babette's Helge;NFO ns 23;10-05-2002;FD LO 115530;84030;71608
94058;M;DK Babette's Keld;NFO d 23;10-05-2002;FD LO 115531;84030;71608
94059;M;DK Babette's Benni;NFO ds 23;10-05-2002;FD LO 115532;84030;71608
94060;M;DK Babette's Carlo;NFO ns;07-05-2002;FD LO 115533;84030;71625
94061;F;DK Silvercat's Cirkeline;NFO n 23;26-05-2002;FD LO 115534;79023;63600
94062;M;DK Silvercat's Cæsar;NFO a 09 23;26-05-2002;FD LO 115535;79023;63600
94063;F;DK Killix Isabella;NFO n;07-06-2002;FD LO 115536;71630;65809
94064;F;DK Killix Isadora;NFO n;07-06-2002;FD LO 115537;71630;65809
94065;F;DK Killix Iman;NFO n 23;07-06-2002;FD LO 115538;71630;65809
94066;F;DK Killix Isha;NFO n 23;07-06-2002;FD LO 115539;71630;65809
94067;F;DK Killix Iris;NFO n 23;07-06-2002;FD LO 115540;71630;65809
94068;F;DK Trønninge's Audrey;NFO n;24-04-2002;FD LO 115541;60721;81302
94069;F;DK Trønninge's Kidagaskash;NFO n 23;24-04-2002;FD LO 115542;60721;81302
94070;M;DK Trønninge's Kashekim;NFO n;24-04-2002;FD LO 115543;60721;81302
94071;M;DK Trønninge's Cookie;NFO n 23;24-04-2002;FD LO 115544;60721;81302
94072;M;DK Trønninge's Milo;NFO n 23;24-04-2002;FD LO 115545;60721;81302
94073;M;Ætling af Ilfrin Gyldenløve DK;NFO ns 09 23;26-06-2002;FD LO 115546;43522;83240
94074;M;DK Gavtyven's Baktus;NFO n 09;21-05-2002;FD LO 115547;78867;70698
94075;M;DK Gavtyven's Karius;NFO a 09 23;21-05-2002;FD LO 115548;78867;70698
94076;F;DK Skygge's Cille;NFO g 09 23;03-04-2002;FD LO 115549;78154;62960
94077;F;DK Skygge's Bianca;NFO f;03-04-2002;FD LO 115550;78154;62960
94078;M;DK Skygge's Victor;NFO e;03-04-2002;FD LO 115551;78154;62960
94079;M;DK Skygge's Jeams;NFO d 09 23;03-04-2002;FD LO 115552;78154;62960
94080;F;DK Hass' Zaza;NFO ns 09 23;20-05-2002;FD LO 115553;77656;81234
94081;F;DK Hass' Nala;NFO ns 09;20-05-2002;FD LO 115554;77656;81234
94082;M;DK Hass' Pumba;NFO ns 09;20-05-2002;FD LO 115555;77656;81234
94083;M;DK Hass' Timon;NFO ns 09 23;20-05-2002;FD LO 115556;77656;81234
94084;M;DK Hass' Simba;NFO n 09 23;20-05-2002;FD LO 115557;77656;81234
94117;M;DK Floresta Leaò's Flik Oskar;NFO ns 09 23;04-06-2002;FD LO 115590;77656;78895
94118;M;DK Floresta Leaò's Hiawatha;NFO ns 09 23;04-06-2002;FD LO 115591;77656;78895
94119;M;DK Floresta Leaò's Muhl;NFO ns 09;04-06-2002;FD LO 115592;77656;78895
94120;F;DK Floresta Leaò's Dot;NFO f 09 23;04-06-2002;FD LO 115593;77656;78895
94121;F;DK Floresta Leaò's Atta;NFO fs 09 23;04-06-2002;FD LO 115594;77656;78895
94122;F;DK Floresta Leaò's Rosa;NFO fs 09 23;04-06-2002;FD LO 115595;77656;78895
94129;M;(N)Ravnklo's Munti;NFO d 23;07-03-2002;FD LO 115602;93386;93382
94189;F;DK Dansbjergs Cordelia;NFO f;11-05-2002;FD LO 115657;86221;65584
94190;M;DK Dansbjergs Cecil;NFO n 23;11-05-2002;FD LO 115658;86221;65584
94191;M;DK Dansbjergs Christoffer;NFO ns;11-05-2002;FD LO 115659;86221;65584
94192;M;DK Dansbjergs Garfield II;NFO ds 23;11-05-2002;FD LO 115660;86221;65584
94208;M;DK True Trust Golden Hawk;NFO n 22;28-04-2002;FD LO 115676;71788;70967
94209;M;DK True Trust Godfather;NFO d 09 23;28-04-2002;FD LO 115677;71788;70967
94210;M;DK True Trust Gonzo;NFO n 09 22;28-04-2002;FD LO 115678;71788;70967
94211;F;DK True Trust Ghibli;NFO e 09 23;28-04-2002;FD LO 115679;71788;70967
94212;F;DK True Trust Gucci;NFO g 09 22;28-04-2002;FD LO 115680;71788;70967
94213;F;DK True Trust Glory;NFO f 24;28-04-2002;FD LO 115681;71788;70967
94223;F;DK Attikat's Cleopatra;NFO n 09 23;30-04-2002;FD LO 115691;45858;81337
94224;M;DK Attikat's Cæsar;NFO n 09;30-04-2002;FD LO 115692;45858;81337
94225;M;DK Attikat's Colombus;NFO a 09 23;30-04-2002;FD LO 115693;45858;81337
94226;M;DK Attikat's Conrad;NFO d 09;30-04-2002;FD LO 115694;45858;81337
94227;M;DK Attikat's Cajus;NFO d 09 23;30-04-2002;FD LO 115695;45858;81337
94228;M;DK Attikat's Cirka Mismads;NFO d 09 23;30-04-2002;FD LO 115696;45858;81337
94229;M;DK Suldrup's Desmon;NFO n 09;03-05-2002;FD LO 115697;73713;68444
94230;F;DK Suldrup's Ditte;NFO f 09;03-05-2002;FD LO 115698;73713;68444
94231;F;DK Suldrup's Debbie;NFO f 09;03-05-2002;FD LO 115699;73713;68444
94232;F;DK Suldrup's Diana;NFO f 09 22;03-05-2002;FD LO 115700;73713;68444
94233;M;DK Krabbesholms Paolo;NFO n;02-04-2002;FD LO 115701;84697;74418
94234;M;DK Krabbesholms Gustav;NFO n 09 22;02-04-2002;FD LO 115702;84697;74418
94235;M;DK Krabbesholms Holger;NFO n 09 22;02-04-2002;FD LO 115703;84697;74418
94236;F;DK Krabbesholms Sofie;NFO f 22;02-04-2002;FD LO 115704;84697;74418
94237;F;DK Strandosens Blackie;NFO ns;13-05-2002;FD LO 115705;74104;70141
94238;F;DK Strandosens Bibs;NFO n 09;13-05-2002;FD LO 115706;74104;70141
94239;M;DK Strandosens Bailey;NFO ns 09;13-05-2002;FD LO 115707;74104;70141
94240;M;DK Strandosens Bongo;NFO ns;13-05-2002;FD LO 115708;74104;70141
94241;M;DK Catcom's Elias;NFO ns 09;01-06-2002;FD LO 115709;78763;71268
94242;M;DK Catcom's Eske;NFO ns 09;01-06-2002;FD LO 115710;78763;71268
94243;M;DK Catcom's Eliot;NFO n 09;01-06-2002;FD LO 115711;78763;71268
94244;M;DK Catcom's Enzo;NFO n 09 22;01-06-2002;FD LO 115712;78763;71268
94245;F;DK Catcom's Enigma;NFO n 09;01-06-2002;FD LO 115713;78763;71268
94254;M;Pepperi 02-036;NFO n 09 23;19-04-2002;FD LO 115722;79949;78460
94255;M;Victor 02-037;NFO n 09 23;19-04-2002;FD LO 115723;79949;78460
94256;M;Tjalfe 02-038;NFO n 09 23;19-04-2002;FD LO 115724;79949;78460
94257;F;Paprica 02-039;NFO n 09 23;19-04-2002;FD LO 115725;79949;78460
94258;M;Oliver 02-040;NFO d 09 23;18-04-2002;FD LO 115726;69745;78491
94259;F;Bella 02-041;NFO f;18-04-2002;FD LO 115727;69745;78491
94260;F;Chanel 02-042;NFO d 22;18-04-2002;FD LO 115728;69745;78491
94261;M;Farouk 02-043;NFO n;18-04-2002;FD LO 115729;69745;78491
94262;F;Molly 02-044;NFO f 09;18-04-2002;FD LO 115730;69745;78491
94274;M;DK Elkington's Pablo Picasso;NFO w;27-05-2002;FD LO 115741;80575;14810
94275;M;DK Elkington's Phønix;NFO w;27-05-2002;FD LO 115742;80575;14810
94276;F;DK Elkington's Phoebe;NFO n 09 23;27-05-2002;FD LO 115743;80575;14810
94277;F;DK Elkington's Princes Morning Star;NFO as 09;27-05-2002;FD LO 115744;80575;14810
94368;M;S*Bondgården:s Täppas;NFO ns 22;10-05-1993;SVERAK LO 114049;25013;34509
94369;F;S*Tassajara's Shira;NFO a 09;...;SVERAK RX 56584;;
94370;M;S*Tassajara's Lafayeth;NFO d 09;...;SVERAK LO 85770;;
94371;M;S*Tassajara's Apollyon;NFO ns 22;...;SVERAK RX 127388;94368;81451
94372;F;S*Bluetail's Loranga, DM;NFO f 09;...;SVERAK RX 80168;26995;94369
94373;F;S*Porfyrgården's Medea;NFO f 23;...;SVERAK RX 89998;94370;12022
94374;M;S*Truelove's Raider;NFO nts 09 22;...;SVERAK LO 147273;94371;94372
94375;F;S*Porfyrgården's Zylvia;NFO f 23;...;SVERAK RX 150985;84778;94373
94376;M;S*Porfyrgården's Dynamo;NFO n 09 22;...;SVERAK RX 164949;94374;94375
94493;F;Artio's Nimue;NFO n 22;19-08-2001;FD LO 115884;94376;79941
94494;F;Artio's Alexandra;NFO as 23;08-06-2001;FD LO 115885;86221;79828
94560;F;DK Silverwood's Imelda Marcos;NFO d 09 23;10-11-2001;FD LO 115886;43884;71132
94561;F;DK Silverwood's Ilena;NFO es 09 22;10-11-2001;FD LO 115887;43884;71132
94565;M;DK Silverwood's Jumbo Jet Junior;NFO w;22-12-2001;FD LO 115891;43884;69932
94566;F;DK Attikat's Dorthea;NFO f 09 23;20-06-2002;FD LO 115892;50883;72721
94567;M;DK Attikat's Drachmann;NFO n 09;20-06-2002;FD LO 115893;50883;72721
94568;M;DK Attikat's Depardieu;NFO n 09 23;20-06-2002;FD LO 115894;50883;72721
94569;M;DK Attikat's Dieppe;NFO a 09 23;20-06-2002;FD LO 115895;50883;72721
94570;M;DK Attikat's Didrik;NFO a 09 23;20-06-2002;FD LO 115896;50883;72721
94571;M;DK Attikat's Damaskus;NFO n 09 23;20-06-2002;FD LO 115897;50883;72721
94658;M;DK Indina Fortuna's Isbjørn;NFO a 09;22-05-2002;FD LO 115924;30375;80058
94659;M;DK Indina Fortuna's Ivan Nielsen;NFO n 09;22-05-2002;FD LO 115925;30375;80058
94660;M;DK Indina Fortuna's Ibber;NFO n 23;22-05-2002;FD LO 115926;30375;80058
94661;M;DK Indina Fortuna's Igor Den Store;NFO n 23;22-05-2002;FD LO 115927;30375;80058
94662;F;DK Indina Fortuna's Indira;NFO n 23;22-05-2002;FD LO 115928;30375;80058
94663;F;DK Indina Fortuna's Isa Black Quin;NFO n;22-05-2002;FD LO 115929;30375;80058
94664;M;DK Jylland's Galante Gavtyv;NFO n;19-07-2002;FD LO 115930;80051;89734
94665;F;DK Monrad's Bessie;NFO f 09 23;04-06-2002;FD LO 115931;76998;69174
94666;F;DK Monrad's Babe;NFO f 09 23;04-06-2002;FD LO 115932;76998;69174
94667;F;DK Monrad's Viola;NFO f 09 23;04-06-2002;FD LO 115933;76998;69174
94668;F;DK Monrad's Lilli;NFO f 09 23;04-06-2002;FD LO 115934;76998;69174
94669;F;DK Monrad's Dot;NFO f 09 23;04-06-2002;FD LO 115935;76998;69174
94670;F;DK Monrad's Lou;NFO f 09 23;04-06-2002;FD LO 115936;76998;69174
94677;F;DK Nørrebøjens Freja;NFO f;11-05-2002;FD LO 115943;84156;87201
94678;F;DK Nørrebøjens Rosa;NFO f 09;11-05-2002;FD LO 115944;84156;87201
94679;M;DK Nørrebøjens Pjevs;NFO n;11-05-2002;FD LO 115945;84156;87201
94680;M;DK Nørrebøjens Thor;NFO n 22;11-05-2002;FD LO 115946;84156;87201
94681;M;DK Nørrebøjens Dalton;NFO n 09 22;11-05-2002;FD LO 115947;84156;87201
94712;M;DK La Forêt's Barolo Montanello;NFO n 09;21-06-2002;FD LO 115978;70911;60001
94713;M;DK La Forêt's Baron Pasha;NFO n 09 23;21-06-2002;FD LO 115979;70911;60001
94714;M;DK La Forêt's Bricco Manzoni;NFO n 09 23;21-06-2002;FD LO 115980;70911;60001
94715;M;DK La Forêt's Bacha;NFO n 23;21-06-2002;FD LO 115981;70911;60001
94716;F;DK La Forêt's Betty Blue;NFO n 09;21-06-2002;FD LO 115982;70911;60001
94717;F;DK La Forêt's Babette;NFO n 09 23;21-06-2002;FD LO 115983;70911;60001
94718;F;DK La Forêt's Bijou;NFO n 09 24;21-06-2002;FD LO 115984;70911;60001
94739;F;S*Alfskogen's Ingrid Bergman;NFO w;26-05-2002;FD LO 116005;93067;95043
